id,ratio,TP,Cell_Area,Nuclear_Mean,Cell_Mean,ratio_new,time,fruc,obs,frud_ic,obs_id,fruc_scale_fac,fruc_mM
2,1.208790974728368,24,12.398432,2479.586538,2051.294715,0.20879097472836808,12,2,0.20879097472836808,2,1,2,110
2,1.1683050851258858,25,12.801633,2366.588235,2025.659449,0.16830508512588593,12.5,2,0.16830508512588593,2,1,2,110
2,1.1642941078836424,26,12.322832,2365.274194,2031.509202,0.16429410788364232,13,2,0.16429410788364232,2,1,2,110
2,1.1936315458311906,27,12.801633,2380.825,1994.606299,0.1936315458311905,13.5,2,0.1936315458311905,2,1,2,110
2,1.190896772908207,28,14.011237,2341.009615,1965.753597,0.190896772908207,14,2,0.190896772908207,2,1,2,110
2,1.1677521095220316,29,14.011237,2296.642857,1966.721223,0.16775210952203154,14.5,2,0.16775210952203154,2,1,2,110
2,1.166813445295128,30,12.952834,2307.369048,1977.496109,0.16681344529512807,15,2,0.1668134452951281,2,1,2,110
2,1.1159096930328118,31,11.36523,2231.794643,1999.977827,0.11590969303281193,15.5,2,0.11590969303281196,2,1,2,110
2,1.1624098953845299,32,14.011237,2259.831461,1944.091727,0.16240989538453,16,2,0.16240989538453002,2,1,2,110
2,1.1614679144946647,33,11.49123,2301.25,1981.328947,0.1614679144946647,16.5,2,0.1614679144946647,2,1,2,110
3,1.0135152074401648,1,11.39043,2328.802326,2297.747788,0.013515207440164823,0.5,2,0.013515207440164824,2,1,2,110
3,1.0430755089967745,3,14.011237,2161.22619,2071.97482,0.04307550899677437,1.5,2,0.04307550899677437,2,1,2,110
3,1.0826711579667185,4,14.011237,2242.951923,2071.683453,0.08267115796671856,2,2,0.08267115796671858,2,1,2,110
3,1.145481573924066,5,14.011237,2427.673077,2119.347122,0.14548157392406613,2.5,2,0.14548157392406613,2,1,2,110
3,1.1923144497386888,6,8.215221,2598.382353,2179.276074,0.19231444973868883,3,2,0.19231444973868886,2,1,2,110
3,1.2179712881614388,7,8.215221,2642.911765,2169.929448,0.21797128816143888,3.5,2,0.21797128816143888,2,1,2,110
3,1.1760775950536588,8,8.215221,2549.014706,2167.386503,0.17607759505365883,4,2,0.17607759505365883,2,1,2,110
3,1.158349026175779,9,8.215221,2530.25,2184.358896,0.15834902617577903,4.5,2,0.15834902617577903,2,1,2,110
3,1.1599376041120075,10,8.215221,2496.132353,2151.953988,0.1599376041120075,5,2,0.1599376041120075,2,1,2,110
3,1.1599376041120075,11,8.215221,2496.132353,2151.953988,0.1599376041120075,5.5,2,0.1599376041120075,2,1,2,110
3,1.1817449872590347,12,8.794823,2600.695652,2200.724928,0.18174498725903457,6,2,0.18174498725903457,2,1,2,110
3,1.2153414315008704,13,9.576025,2551.430233,2099.352632,0.21534143150087037,6.5,2,0.21534143150087037,2,1,2,110
3,1.24677623269027,14,10.936829,2596.578125,2082.633641,0.24677623269026994,7,2,0.24677623269026994,2,1,2,110
3,1.2384653332764022,15,10.936829,2553.484375,2061.813364,0.23846533327640215,7.5,2,0.23846533327640218,2,1,2,110
3,1.2164378549184023,16,10.584028,2481.1625,2039.695238,0.21643785491840223,8,2,0.21643785491840223,2,1,2,110
3,1.1533012428173561,17,9.576025,2370.57732,2055.471053,0.1533012428173561,8.5,2,0.15330124281735608,2,1,2,110
3,1.1912501959276804,18,10.584028,2420.285714,2031.719048,0.19125019592768033,9,2,0.19125019592768033,2,1,2,110
3,1.2352489674681109,19,10.584028,2483.918033,2010.864286,0.23524896746811083,9.5,2,0.23524896746811083,2,1,2,110
3,1.1812073442305007,20,10.836028,2390,2023.353488,0.18120734423050058,10,2,0.18120734423050058,2,1,2,110
3,1.1913195617001313,21,11.188829,2399.37931,2014.051802,0.19131956170013142,10.5,2,0.19131956170013142,2,1,2,110
3,1.1501124860384748,22,11.39043,2283.166667,1985.168142,0.1501124860384748,11,2,0.1501124860384748,2,1,2,110
3,1.1452827953154845,23,10.407627,2331.873418,2036.067797,0.14528279531548438,11.5,2,0.14528279531548438,2,1,2,110
3,1.1459010699583547,24,10.432827,2317.028571,2022.014493,0.1459010699583546,12,2,0.1459010699583546,2,1,2,110
3,1.1107232061540837,25,11.49123,2211.966292,1991.464912,0.11072320615408371,12.5,2,0.11072320615408374,2,1,2,110
3,1.1115423792848333,26,8.971223,2253.652174,2027.5,0.11154237928483346,13,2,0.11154237928483349,2,1,2,110
3,1.134435216258103,27,12.398432,2211.742857,1949.642276,0.134435216258103,13.5,2,0.13443521625810304,2,1,2,110
3,1.1035951407052162,28,10.584028,2153.75,1951.57619,0.10359514070521633,14,2,0.10359514070521635,2,1,2,110
3,1.0903328699325612,29,10.987229,2130.930556,1954.385321,0.09033286993256118,14.5,2,0.09033286993256116,2,1,2,110
3,1.0839047548963978,30,10.936829,2114.980392,1951.260369,0.08390475489639786,15,2,0.08390475489639786,2,1,2,110
3,1.134003847832547,31,10.029626,2206.463768,1945.728643,0.134003847832547,15.5,2,0.13400384783254699,2,1,2,110
3,1.1172725981456961,32,12.952834,2134.164557,1910.155642,0.11727259814569609,16,2,0.1172725981456961,2,1,2,110
3,1.1577215044847564,33,10.029626,2249.388889,1942.944724,0.15772150448475644,16.5,2,0.15772150448475644,2,1,2,110
4,1.0477737017951378,1,14.868039,2448.073529,2336.452542,0.047773701795137846,0.5,2,0.04777370179513784,2,1,2,110
4,1.0459187950763638,4,14.868039,2293.561644,2192.867797,0.04591879507636365,2,2,0.04591879507636366,2,1,2,110
4,1.1227227253226528,5,14.868039,2514.19863,2239.376271,0.12272272532265292,2.5,2,0.12272272532265291,2,1,2,110
4,1.2209702720555486,6,17.841647,2679.434783,2194.512712,0.22097027205554867,3,2,0.22097027205554864,2,1,2,110
4,1.2384573393567082,7,17.841647,2702.765217,2182.364407,0.23845733935670813,3.5,2,0.23845733935670813,2,1,2,110
4,1.23622116194187,8,17.841647,2682.182609,2169.662429,0.23622116194186998,4,2,0.23622116194186998,2,1,2,110
4,1.1786782835524743,9,17.841647,2563.217391,2174.653955,0.1786782835524744,4.5,2,0.1786782835524744,2,1,2,110
4,1.1715986366824092,10,17.841647,2546.095652,2173.1807910000002,0.17159863668240924,5,2,0.17159863668240924,2,1,2,110
4,1.1715986366824092,11,17.841647,2546.095652,2173.1807910000002,0.17159863668240924,5.5,2,0.17159863668240924,2,1,2,110
4,1.246098889087856,12,18.648049,2682.925,2153.059459,0.24609888908785593,6,2,0.24609888908785593,2,1,2,110
4,1.2244783750038977,13,18.093647,2609.8,2131.356546,0.22447837500389772,6.5,2,0.22447837500389775,2,1,2,110
4,1.1462999208360098,14,15.926442,2467.490385,2152.56962,0.14629992083600984,7,2,0.14629992083600984,2,1,2,110
4,1.1145977515901042,15,16.329643,2392.867647,2146.844136,0.11459775159010419,7.5,2,0.11459775159010417,2,1,2,110
4,1.152972527750712,16,16.984844,2463.394231,2136.559347,0.15297252775071188,8,2,0.15297252775071188,2,1,2,110
4,1.1580883655106038,17,16.128042,2455.440476,2120.253125,0.15808836551060385,8.5,2,0.15808836551060382,2,1,2,110
4,1.1400523088695298,18,15.926442,2423.740385,2125.990506,0.1400523088695298,9,2,0.1400523088695298,2,1,2,110
4,1.1241534129787796,19,15.47284,2377.921348,2115.299674,0.12415341297877967,9.5,2,0.12415341297877966,2,1,2,110
4,1.1375125501928074,20,16.984844,2369.296875,2082.875371,0.13751255019280742,10,2,0.13751255019280742,2,1,2,110
4,1.108705947650172,21,17.136045,2282.475,2058.683824,0.1087059476501719,10.5,2,0.10870594765017193,2,1,2,110
4,1.0884008351399748,22,16.984844,2244.190476,2061.91543,0.08840083513997478,11,2,0.08840083513997476,2,1,2,110
4,1.1356811418031514,23,18.345648,2307.325,2031.666209,0.1356811418031513,11.5,2,0.1356811418031513,2,1,2,110
4,1.0916719579363614,24,15.624041,2265.427083,2075.190323,0.09167195793636142,12,2,0.0916719579363614,2,1,2,110
4,1.104155259248707,25,14.137237,2284.701923,2069.185383,0.104155259248707,12.5,2,0.10415525924870701,2,1,2,110
4,1.0947054898585704,26,14.868039,2256.336449,2061.135593,0.09470548985857037,13,2,0.09470548985857037,2,1,2,110
4,1.1067612408709966,27,12.801633,2251.670886,2034.468504,0.10676124087099652,13.5,2,0.1067612408709965,2,1,2,110
4,1.1767178118988169,28,20.160053,2299.871429,1954.48,0.17671781189881697,14,2,0.17671781189881697,2,1,2,110
4,1.117504233968625,29,15.523241,2238.8,2003.392857,0.11750423396862501,14.5,2,0.11750423396862503,2,1,2,110
4,1.1307797512280244,30,16.077642,2253.117647,1992.534483,0.13077975122802435,15,2,0.13077975122802432,2,1,2,110
4,1.1315201150480518,31,18.295248,2219.836735,1961.818182,0.13152011504805183,15.5,2,0.13152011504805183,2,1,2,110
4,1.143437579330729,32,16.329643,2258.333333,1975.03858,0.1434375793307289,16,2,0.1434375793307289,2,1,2,110
4,1.158692969350035,33,16.128042,2273.310345,1961.960938,0.15869296935003502,16.5,2,0.15869296935003502,2,1,2,110
5,1.0181111994898013,4,9.676825,2296.713043,2255.856771,0.01811119948980129,2,2,0.018111199489801295,2,1,2,110
5,1.1000510228412814,5,9.676825,2525.573913,2295.869792,0.1000510228412815,2.5,2,0.1000510228412815,2,1,2,110
5,1.2438296026141287,6,12.398432,2746.029412,2207.721545,0.2438296026141286,3,2,0.2438296026141286,2,1,2,110
5,1.2555084476527953,7,12.398432,2781.627451,2215.538618,0.25550844765279546,3.5,2,0.25550844765279546,2,1,2,110
5,1.2506004063280627,8,12.398432,2745.294118,2195.180894,0.2506004063280626,4,2,0.2506004063280626,2,1,2,110
5,1.2153661899215737,9,12.398432,2673.588235,2199.821138,0.21536618992157372,4.5,2,0.2153661899215737,2,1,2,110
5,1.226642303845441,10,12.398432,2678.029412,2183.219512,0.22664230384544112,5,2,0.22664230384544115,2,1,2,110
5,1.226642303845441,11,12.398432,2678.029412,2183.219512,0.22664230384544112,5.5,2,0.22664230384544115,2,1,2,110
5,1.2223296716368186,12,12.398432,2656.785714,2173.542683,0.22232967163681872,6,2,0.22232967163681872,2,1,2,110
5,1.2956489090667147,13,11.743231,2838.666667,2190.922747,0.29564890906671476,6.5,2,0.29564890906671476,2,1,2,110
5,1.2868091334698843,14,10.836028,2855.483333,2219.04186,0.28680913346988435,7,2,0.2868091334698843,2,1,2,110
5,1.286965981031732,15,11.844031,2790.457143,2168.244681,0.28696598103173204,7.5,2,0.28696598103173204,2,1,2,110
5,1.2244006388952784,16,11.36523,2647.64557,2162.40133,0.2244006388952785,8,2,0.22440063889527848,2,1,2,110
5,1.236291349145239,17,11.289629,2669.895349,2159.600446,0.23629134914523905,8.5,2,0.23629134914523908,2,1,2,110
5,1.2912366050325508,18,12.952834,2701.375,2092.083658,0.2912366050325508,9,2,0.2912366050325508,2,1,2,110
5,1.266736403064442,19,13.406435,2623.777778,2071.289474,0.26673640306444196,9.5,2,0.26673640306444196,2,1,2,110
5,1.2345015214194301,20,12.801633,2573.702381,2084.811024,0.23450152141943006,10,2,0.23450152141943006,2,1,2,110
5,1.1961063305483237,21,11.39043,2522.204545,2108.679204,0.19610633054832366,10.5,2,0.1961063305483237,2,1,2,110
5,1.181615717167418,22,11.743231,2471.372093,2091.519313,0.1816157171674179,11,2,0.1816157171674179,2,1,2,110
5,1.2075854167468032,23,12.398432,2503.476744,2073.126016,0.20758541674680323,11.5,2,0.20758541674680323,2,1,2,110
5,1.1728745129941731,24,12.801633,2409.298969,2054.183071,0.17287451299417317,12,2,0.17287451299417317,2,1,2,110
5,1.159989399930548,25,11.894431,2407.653846,2075.582627,0.159989399930548,12.5,2,0.159989399930548,2,1,2,110
5,1.188793047983831,26,15.42244,2378.906977,2001.111111,0.1887930479838309,13,2,0.1887930479838309,2,1,2,110
5,1.1469385755550974,27,11.264429,2362.708861,2060.013423,0.14693857555509734,13.5,2,0.14693857555509734,2,1,2,110
5,1.1609939611346896,28,12.902434,2323.949367,2001.689453,0.16099396113468967,14,2,0.1609939611346897,2,1,2,110
5,1.1327797134178852,29,9.979226,2312.75,2041.659091,0.1327797134178852,14.5,2,0.13277971341788522,2,1,2,110
5,1.1381070451469704,30,9.172824,2327.916667,2045.428571,0.13810704514697036,15,2,0.13810704514697036,2,1,2,110
5,1.1041146053344995,31,11.39043,2212.8875,2004.219027,0.10411460533449955,15.5,2,0.10411460533449954,2,1,2,110
5,1.117423304127582,32,11.289629,2215.329114,1982.533482,0.11742330412758198,16,2,0.11742330412758197,2,1,2,110
5,1.1033176301395755,33,10.987229,2186.464286,1981.71789,0.10331763013957553,16.5,2,0.10331763013957553,2,1,2,110
6,1.0404984339538366,1,13.608036,2262.97619,2174.896296,0.040498433953836656,0.5,2,0.040498433953836656,2,1,2,110
6,1.0172248975814104,2,13.608036,2158.619048,2122.066667,0.01722489758141042,1,2,0.017224897581410423,2,1,2,110
6,1.0209055684024764,3,13.608036,2097.452381,2054.501852,0.020905568402476277,1.5,2,0.020905568402476274,2,1,2,110
6,1.075278184985154,5,13.608036,2257.845238,2099.777778,0.07527818498515405,2.5,2,0.07527818498515404,2,1,2,110
6,1.1981942116054976,6,13.608036,2499.821429,2086.324074,0.19819421160549766,3,2,0.1981942116054977,2,1,2,110
6,1.1834676841586822,7,13.608036,2472.095238,2088.857407,0.18346768415868223,3.5,2,0.18346768415868223,2,1,2,110
6,1.211470728278821,8,13.608036,2534.654762,2092.212963,0.2114707282788211,4,2,0.21147072827882107,2,1,2,110
6,1.2232151274277332,9,13.608036,2546.511905,2081.818519,0.22321512742773325,4.5,2,0.22321512742773322,2,1,2,110
6,1.2116416552203086,10,13.608036,2507.952381,2069.87963,0.21164165522030873,5,2,0.21164165522030873,2,1,2,110
6,1.2199811881309959,11,13.608036,2517.52381,2063.575926,0.21998118813099593,5.5,2,0.21998118813099593,2,1,2,110
6,1.2180153822226036,12,13.608036,2479.678571,2035.835185,0.21801538222260367,6,2,0.21801538222260364,2,1,2,110
6,1.142561376910146,13,13.608036,2320.114754,2030.625926,0.142561376910146,6.5,2,0.142561376910146,2,1,2,110
6,1.2048501087036234,14,13.608036,2429.3125,2016.277778,0.20485010870362333,7,2,0.20485010870362333,2,1,2,110
6,1.192736535984465,15,13.608036,2403.390625,2015.022222,0.19273653598446516,7.5,2,0.19273653598446516,2,1,2,110
6,1.2278083797062214,16,13.608036,2449.109375,1994.7,0.22780837970622145,8,2,0.22780837970622142,2,1,2,110
6,1.178165976462848,17,13.608036,2349.4375,1994.148148,0.17816597646284804,8.5,2,0.178165976462848,2,1,2,110
6,1.209463428739572,18,13.608036,2379.984375,1967.801852,0.20946342873957208,9,2,0.20946342873957205,2,1,2,110
6,1.1405996833987264,19,13.608036,2242.25,1965.851852,0.14059968339872642,9.5,2,0.14059968339872642,2,1,2,110
6,1.1254879050896205,20,13.608036,2191.4375,1947.1,0.12548790508962052,10,2,0.12548790508962052,2,1,2,110
6,1.0986856880515177,21,13.608036,2128.9375,1937.712963,0.0986856880515177,10.5,2,0.0986856880515177,2,1,2,110
6,1.0981131866298475,22,13.608036,2121.703125,1932.135185,0.09811318662984748,11,2,0.0981131866298475,2,1,2,110
6,1.1023454674770463,23,13.608036,2131.109375,1933.25,0.10234546747704643,11.5,2,0.10234546747704644,2,1,2,110
6,1.1239770327654153,24,13.608036,2156.28125,1918.438889,0.12397703276541533,12,2,0.1239770327654153,2,1,2,110
6,1.1145919538918283,25,13.608036,2134.984375,1915.485185,0.11459195389182819,12.5,2,0.1145919538918282,2,1,2,110
6,1.1100808463204923,26,13.608036,2107.484375,1898.496296,0.11008084632049235,13,2,0.11008084632049234,2,1,2,110
6,1.0963412490941853,27,13.608036,2081.3125,1898.416667,0.0963412490941853,13.5,2,0.09634124909418532,2,1,2,110
6,1.0977120094632127,28,13.608036,2070.238095,1885.957407,0.09771200946321268,14,2,0.09771200946321269,2,1,2,110
6,1.0908540529194084,29,13.608036,2064.952381,1892.968519,0.09085405291940835,14.5,2,0.09085405291940833,2,1,2,110
6,1.0998662895836826,30,13.608036,2066.880952,1879.211111,0.0998662895836826,15,2,0.0998662895836826,2,1,2,110
6,1.1083004351672017,31,13.608036,2067.214286,1865.211111,0.10830043516720174,15.5,2,0.10830043516720173,2,1,2,110
6,1.0754834798998358,32,13.608036,1997.119048,1856.95,0.07548347989983574,16,2,0.07548347989983575,2,1,2,110
6,1.0637612132829166,33,13.608036,1980.333333,1861.633333,0.06376121328291667,16.5,2,0.06376121328291666,2,1,2,110
7,1.1291678967257777,4,9.223224,2340.57377,2072.830601,0.12916789672577775,2,2,0.12916789672577778,2,1,2,110
7,1.2703660799767413,5,9.223224,2678.868852,2108.737705,0.2703660799767414,2.5,2,0.2703660799767414,2,1,2,110
7,1.4277320261198367,6,9.223224,3047.513514,2134.513661,0.4277320261198367,3,2,0.4277320261198367,2,1,2,110
7,1.4482350482603747,7,9.223224,3098.783784,2139.696721,0.4482350482603747,3.5,2,0.4482350482603747,2,1,2,110
7,1.442752034126854,8,9.223224,3091.486486,2142.770492,0.44275203412685393,4,2,0.44275203412685393,2,1,2,110
7,1.4147574636300138,9,9.223224,3019.297297,2134.144809,0.4147574636300138,4.5,2,0.4147574636300138,2,1,2,110
7,1.4013305592385208,10,9.223224,2990.351351,2133.937158,0.40133055923852073,5,2,0.40133055923852073,2,1,2,110
7,1.4118121312032357,11,9.223224,2996.378378,2122.363388,0.41181213120323557,5.5,2,0.41181213120323557,2,1,2,110
7,1.429336514684049,12,9.223224,3002.243243,2100.445355,0.42933651468404904,6,2,0.42933651468404904,2,1,2,110
7,1.3828619898772898,13,9.223224,2894.243243,2092.937158,0.38286198987728975,6.5,2,0.38286198987728975,2,1,2,110
7,1.2960318756973264,14,9.223224,2705.459459,2087.494536,0.29603187569732636,7,2,0.29603187569732636,2,1,2,110
7,1.2993381816932725,15,9.223224,2700.351351,2078.251366,0.29933818169327253,7.5,2,0.2993381816932725,2,1,2,110
7,1.336384162891128,16,9.223224,2724.135135,2038.437158,0.336384162891128,8,2,0.336384162891128,2,1,2,110
7,1.304537911437571,17,9.223224,2672.823529,2048.86612,0.3045379114375709,8.5,2,0.30453791143757086,2,1,2,110
7,1.3071597262747856,18,9.223224,2669.705882,2042.371585,0.3071597262747856,9,2,0.3071597262747856,2,1,2,110
7,1.2726341899702796,19,9.223224,2601.705882,2044.346995,0.2726341899702795,9.5,2,0.2726341899702795,2,1,2,110
7,1.260295927139517,20,9.223224,2557.911765,2029.612022,0.260295927139517,10,2,0.260295927139517,2,1,2,110
7,1.3005492758349613,21,9.223224,2629.529412,2021.860656,0.30054927583496127,10.5,2,0.30054927583496127,2,1,2,110
7,1.3240650109673164,22,9.223224,2668.794118,2015.606557,0.3240650109673163,11,2,0.3240650109673163,2,1,2,110
7,1.2710156556843022,23,9.223224,2550.147059,2006.385246,0.27101565568430214,11.5,2,0.27101565568430214,2,1,2,110
7,1.2462503483016607,24,9.223224,2482.823529,1992.234973,0.24625034830166073,12,2,0.24625034830166073,2,1,2,110
7,1.2586058330233096,25,9.223224,2482.823529,1972.677596,0.2586058330233096,12.5,2,0.2586058330233096,2,1,2,110
7,1.268497340635753,26,9.223224,2480.647059,1955.579235,0.26849734063575287,13,2,0.26849734063575287,2,1,2,110
7,1.2201523159802756,27,9.223224,2376.5,1947.70765,0.22015231598027554,13.5,2,0.22015231598027554,2,1,2,110
7,1.223561368298782,28,9.223224,2396.264706,1958.434426,0.2235613682987821,14,2,0.22356136829878206,2,1,2,110
7,1.2200978849866997,29,9.223224,2382.941176,1953.07377,0.22009788498669963,14.5,2,0.22009788498669966,2,1,2,110
7,1.2016285498534556,30,9.223224,2328.490196,1937.778689,0.20162854985345555,15,2,0.20162854985345555,2,1,2,110
7,1.1844619675169767,31,9.223224,2281.529412,1926.215847,0.1844619675169768,15.5,2,0.18446196751697677,2,1,2,110
7,1.1758457002315736,32,9.223224,2259.117647,1921.270492,0.1758457002315736,16,2,0.17584570023157362,2,1,2,110
7,1.1618911332285868,33,9.223224,2228.862745,1918.306011,0.16189113322858686,16.5,2,0.16189113322858686,2,1,2,110
8,1.0203265484421926,0,13.482035,2259.666667,2214.650467,0.02032654844219263,0,2,0.020326548442192626,2,1,2,110
8,1.0281383495651484,1,13.482035,2158.431373,2099.358879,0.028138349565148366,0.5,2,0.028138349565148366,2,1,2,110
8,1.0142238071985752,2,13.482035,2106.705882,2077.160748,0.014223807198575283,1,2,0.014223807198575288,2,1,2,110
8,1.036299823971566,3,13.482035,2073.529412,2000.897196,0.03629982397156599,1.5,2,0.036299823971565996,2,1,2,110
8,1.0899114529844978,4,13.482035,2212.294118,2029.792523,0.08991145298449782,2,2,0.0899114529844978,2,1,2,110
8,1.2688963106561815,5,13.482035,2559.470588,2017.084112,0.2688963106561816,2.5,2,0.2688963106561816,2,1,2,110
8,1.3570786997930577,6,13.482035,2724.235294,2007.426168,0.3570786997930577,3,2,0.3570786997930576,2,1,2,110
8,1.3909696834467071,7,13.482035,2789.029412,2005.097196,0.3909696834467071,3.5,2,0.3909696834467071,2,1,2,110
8,1.3343335732976311,8,13.482035,2678,2006.994393,0.3343335732976311,4,2,0.3343335732976311,2,1,2,110
8,1.313622391900045,9,13.482035,2615.923077,1991.381308,0.3136223919000449,4.5,2,0.3136223919000449,2,1,2,110
8,1.2792207889362284,10,13.482035,2537.615385,1983.719626,0.2792207889362284,5,2,0.2792207889362284,2,1,2,110
8,1.2917348686107002,11,13.482035,2557.538462,1979.925234,0.29173486861070025,5.5,2,0.29173486861070025,2,1,2,110
8,1.2921044526214174,12,13.482035,2526.238095,1955.134579,0.29210445262141727,6,2,0.29210445262141727,2,1,2,110
8,1.262444839779042,13,13.482035,2467.142857,1954.257944,0.2624448397790419,6.5,2,0.2624448397790419,2,1,2,110
8,1.2149947497629758,14,13.482035,2353.190476,1936.790654,0.21499474976297583,7,2,0.21499474976297586,2,1,2,110
8,1.2159120984787661,15,13.482035,2362.428571,1942.927103,0.21591209847876622,7.5,2,0.21591209847876625,2,1,2,110
8,1.244215990074231,16,13.482035,2397.380952,1926.820561,0.2442159900742309,8,2,0.2442159900742309,2,1,2,110
8,1.229140989281501,17,13.482035,2360.428571,1920.388785,0.22914098928150103,8.5,2,0.22914098928150106,2,1,2,110
8,1.2180596504744279,18,13.482035,2331.095238,1913.77757,0.21805965047442788,9,2,0.21805965047442785,2,1,2,110
8,1.2093402899087484,19,13.482035,2303.666667,1904.895327,0.20934028990874837,9.5,2,0.20934028990874837,2,1,2,110
8,1.1790218862228987,20,13.482035,2233.047619,1893.983178,0.17902188622289864,10,2,0.17902188622289864,2,1,2,110
8,1.185319827066447,21,13.482035,2244.428571,1893.521495,0.1853198270664469,10.5,2,0.1853198270664469,2,1,2,110
8,1.1580681424928376,22,13.482035,2191.238095,1892.149533,0.1580681424928376,11,2,0.1580681424928376,2,1,2,110
8,1.1771112176406264,23,13.482035,2221.809524,1887.51028,0.17711121764062648,11.5,2,0.17711121764062646,2,1,2,110
8,1.13563306734183,24,13.482035,2146.904762,1890.491589,0.13563306734182998,12,2,0.13563306734182995,2,1,2,110
8,1.1522752117373145,25,13.482035,2165.47619,1879.304673,0.1522752117373146,12.5,2,0.1522752117373146,2,1,2,110
8,1.1347899195865163,26,13.482035,2119.666667,1867.893458,0.13478991958651634,13,2,0.13478991958651634,2,1,2,110
8,1.1701953759989674,27,13.482035,2172.761905,1856.751402,0.17019537599896734,13.5,2,0.17019537599896734,2,1,2,110
8,1.1313956542150319,28,13.482035,2099.142857,1855.357009,0.13139565421503185,14,2,0.13139565421503183,2,1,2,110
8,1.1091613520593664,29,13.482035,2053.285714,1851.205607,0.10916135205936635,14.5,2,0.10916135205936636,2,1,2,110
8,1.103713659513737,30,13.482035,2047.857143,1855.424299,0.10371365951373689,15,2,0.10371365951373689,2,1,2,110
8,1.113490909997493,31,13.482035,2052.52381,1843.323364,0.113490909997493,15.5,2,0.11349090999749302,2,1,2,110
8,1.0821024537344728,32,13.482035,1985.904762,1835.228037,0.08210245373447278,16,2,0.08210245373447277,2,1,2,110
8,1.083340490821591,33,13.482035,1990.428571,1837.306542,0.08334049082159088,16.5,2,0.08334049082159087,2,1,2,110
9,1.0823896102016475,0,7.383619,2484.095238,2295.010239,0.08238961020164742,0,2,0.08238961020164742,2,1,2,110
9,1.0561336890930402,1,7.383619,2318.952381,2195.699659,0.056133689093040104,0.5,2,0.056133689093040104,2,1,2,110
9,1.060049167530504,2,7.383619,2295.52381,2165.488055,0.06004916753050404,1,2,0.06004916753050403,2,1,2,110
9,1.0638625011895206,3,7.383619,2215.190476,2082.215017,0.06386250118952064,1.5,2,0.06386250118952064,2,1,2,110
9,1.1301439364633976,5,7.383619,2369.807692,2096.90785,0.13014393646339767,2.5,2,0.13014393646339767,2,1,2,110
9,1.3258316151157574,6,7.383619,2800.8125,2112.494881,0.3258316151157575,3,2,0.3258316151157575,2,1,2,110
9,1.3467161862648542,7,7.383619,2833.1875,2103.774744,0.34671618626485434,3.5,2,0.34671618626485434,2,1,2,110
9,1.408149865291626,8,7.383619,2955.25,2098.675768,0.40814986529162606,4,2,0.40814986529162606,2,1,2,110
9,1.3672201649359708,9,7.383619,2879.375,2106.006826,0.36722016493597076,4.5,2,0.3672201649359707,2,1,2,110
9,1.3448532906238968,10,7.383619,2815.714286,2093.696246,0.3448532906238969,5,2,0.3448532906238969,2,1,2,110
9,1.3459366922767972,11,7.383619,2805.125,2084.143345,0.34593669227679735,5.5,2,0.3459366922767973,2,1,2,110
9,1.3400918556338215,12,7.383619,2753.5,2054.709898,0.3400918556338214,6,2,0.3400918556338214,2,1,2,110
9,1.3048815451593772,13,7.383619,2651.029412,2031.624573,0.30488154515937715,6.5,2,0.30488154515937715,2,1,2,110
9,1.2890163704527158,14,7.383619,2623.192308,2035.03413,0.2890163704527158,7,2,0.2890163704527158,2,1,2,110
9,1.3017598593442945,15,7.383619,2639.09375,2027.327645,0.30175985934429456,7.5,2,0.30175985934429456,2,1,2,110
9,1.2652853527646577,16,7.383619,2532.53125,2001.549488,0.26528535276465764,8,2,0.26528535276465764,2,1,2,110
9,1.2745883604782946,17,7.383619,2543.095238,1995.228669,0.27458836047829455,8.5,2,0.27458836047829455,2,1,2,110
9,1.2415920199082713,18,7.383619,2445.190476,1969.399317,0.2415920199082714,9,2,0.2415920199082714,2,1,2,110
9,1.1630583622334483,19,7.383619,2276.129032,1957.020478,0.1630583622334482,9.5,2,0.1630583622334482,2,1,2,110
9,1.162044331576851,20,7.383619,2263.967742,1948.262799,0.16204433157685094,10,2,0.16204433157685094,2,1,2,110
9,1.0914911940568282,21,7.383619,2117.064516,1939.607509,0.09149119405682811,10.5,2,0.09149119405682812,2,1,2,110
9,1.0829753874977017,22,7.383619,2091.354839,1931.119454,0.08297538749770172,11,2,0.08297538749770172,2,1,2,110
9,1.0620093928605148,23,7.383619,2050.258065,1930.546075,0.06200939286051488,11.5,2,0.06200939286051487,2,1,2,110
9,1.0546709723954977,24,7.383619,2032.419355,1927.064846,0.05467097239549769,12,2,0.054670972395497695,2,1,2,110
9,1.0604216607095458,25,7.383619,2032.419355,1916.614334,0.060421660709545695,12.5,2,0.06042166070954568,2,1,2,110
9,1.0876851408174109,26,7.383619,2069.419355,1902.590444,0.08768514081741076,13,2,0.08768514081741076,2,1,2,110
9,1.0976284608972322,27,7.383619,2074.645161,1890.116041,0.09762846089723225,13.5,2,0.09762846089723225,2,1,2,110
9,1.1013726269035768,28,7.383619,2072.741935,1881.962457,0.10137262690357692,14,2,0.1013726269035769,2,1,2,110
9,1.0909595794994265,29,7.383619,2053.677419,1882.450512,0.09095957949942655,14.5,2,0.09095957949942654,2,1,2,110
9,1.0920344371450315,30,7.383619,2039.193548,1867.334471,0.09203443714503147,15,2,0.09203443714503148,2,1,2,110
